time,value,qaqc_flag_id,cdec_code,analyte_name
9/15/2021 21:57,21019.7,G,TRB,Specific Conductance
9/15/2021 22:12,21120.4,G,TRB,Specific Conductance
9/15/2021 22:27,21212,G,TRB,Specific Conductance
9/15/2021 22:42,21196.6,G,TRB,Specific Conductance
9/15/2021 22:57,21197.1,G,TRB,Specific Conductance
9/15/2021 23:12,21121.5,G,TRB,Specific Conductance
9/15/2021 23:27,21073.9,G,TRB,Specific Conductance
9/15/2021 23:42,21041,G,TRB,Specific Conductance
9/15/2021 23:57,20981.2,G,TRB,Specific Conductance
9/16/2021 0:12,20903.9,G,TRB,Specific Conductance
9/16/2021 0:27,20843.6,G,TRB,Specific Conductance
9/16/2021 0:42,20804.6,G,TRB,Specific Conductance
9/16/2021 0:57,20770.9,G,TRB,Specific Conductance
9/16/2021 1:12,20749,G,TRB,Specific Conductance
9/16/2021 1:27,20730,G,TRB,Specific Conductance
9/16/2021 1:42,20720.9,G,TRB,Specific Conductance
9/16/2021 1:57,20716.3,G,TRB,Specific Conductance
9/16/2021 2:12,20710.5,G,TRB,Specific Conductance
9/16/2021 2:27,20710.4,G,TRB,Specific Conductance
9/16/2021 2:42,20712.6,G,TRB,Specific Conductance
9/16/2021 2:57,20720.8,G,TRB,Specific Conductance
9/16/2021 3:12,20735.4,G,TRB,Specific Conductance
9/16/2021 3:27,20745.7,G,TRB,Specific Conductance
9/16/2021 3:42,20732.6,G,TRB,Specific Conductance
9/16/2021 3:57,20796.6,G,TRB,Specific Conductance
9/16/2021 4:12,20813.5,G,TRB,Specific Conductance
9/16/2021 4:27,20838.1,G,TRB,Specific Conductance
9/16/2021 4:42,20839.6,G,TRB,Specific Conductance
9/16/2021 4:57,20866,G,TRB,Specific Conductance
9/16/2021 5:12,20873.8,G,TRB,Specific Conductance
9/16/2021 5:27,20882.5,G,TRB,Specific Conductance
9/16/2021 5:42,20898.1,G,TRB,Specific Conductance
9/16/2021 5:57,20909.8,G,TRB,Specific Conductance
9/16/2021 6:12,20916.7,G,TRB,Specific Conductance
9/16/2021 6:27,20963.2,G,TRB,Specific Conductance
9/16/2021 6:42,21008.8,G,TRB,Specific Conductance
9/16/2021 6:57,21294.1,G,TRB,Specific Conductance
9/16/2021 7:12,21224,G,TRB,Specific Conductance
9/16/2021 7:27,21214.1,G,TRB,Specific Conductance
9/16/2021 7:42,21221.5,G,TRB,Specific Conductance
9/16/2021 7:57,21205.3,G,TRB,Specific Conductance
9/16/2021 8:12,21195,G,TRB,Specific Conductance
9/16/2021 8:27,21110.7,G,TRB,Specific Conductance
9/16/2021 8:42,21006.3,G,TRB,Specific Conductance
9/16/2021 8:57,20927,G,TRB,Specific Conductance
9/16/2021 9:12,20875,G,TRB,Specific Conductance
9/16/2021 9:27,20813,G,TRB,Specific Conductance
9/16/2021 9:42,20723.9,G,TRB,Specific Conductance
9/16/2021 9:57,20703.2,G,TRB,Specific Conductance
9/16/2021 10:12,20645.5,G,TRB,Specific Conductance
9/16/2021 10:27,20630.1,G,TRB,Specific Conductance
9/16/2021 10:42,20609.4,G,TRB,Specific Conductance
9/16/2021 10:57,20646.5,G,TRB,Specific Conductance
9/16/2021 11:12,20635.8,G,TRB,Specific Conductance
9/16/2021 11:27,20649.8,G,TRB,Specific Conductance
9/16/2021 11:42,20633.7,G,TRB,Specific Conductance
9/16/2021 11:57,20605.5,G,TRB,Specific Conductance
9/16/2021 12:12,20626.6,G,TRB,Specific Conductance
9/16/2021 12:27,20692,G,TRB,Specific Conductance
9/16/2021 12:42,20658.1,G,TRB,Specific Conductance
9/16/2021 12:57,20679.1,G,TRB,Specific Conductance
9/16/2021 13:12,20693.3,G,TRB,Specific Conductance
9/16/2021 13:27,20701,G,TRB,Specific Conductance
9/16/2021 13:42,20577.8,G,TRB,Specific Conductance
9/16/2021 13:57,20645.9,G,TRB,Specific Conductance
9/16/2021 14:12,20708.3,G,TRB,Specific Conductance
9/16/2021 14:27,20804.7,G,TRB,Specific Conductance
9/16/2021 14:42,20890.6,G,TRB,Specific Conductance
9/16/2021 14:57,20973.8,G,TRB,Specific Conductance
9/16/2021 15:12,21043.4,G,TRB,Specific Conductance
9/16/2021 15:27,21100.1,G,TRB,Specific Conductance
9/16/2021 15:42,21243.6,G,TRB,Specific Conductance
9/16/2021 15:57,21259.1,G,TRB,Specific Conductance
9/16/2021 16:12,21274.6,G,TRB,Specific Conductance
9/16/2021 16:27,21284.7,G,TRB,Specific Conductance
9/16/2021 16:42,21284.3,G,TRB,Specific Conductance
9/16/2021 16:57,21272.5,G,TRB,Specific Conductance
9/16/2021 17:12,21257.1,G,TRB,Specific Conductance
9/16/2021 17:27,21205.5,G,TRB,Specific Conductance
9/16/2021 17:42,21171.1,G,TRB,Specific Conductance
9/16/2021 17:57,20903.3,G,TRB,Specific Conductance
9/16/2021 18:12,20954.8,G,TRB,Specific Conductance
9/16/2021 18:27,21089.7,G,TRB,Specific Conductance
9/16/2021 18:42,21112.2,G,TRB,Specific Conductance
9/16/2021 18:57,21232,G,TRB,Specific Conductance
9/16/2021 19:12,21083.2,G,TRB,Specific Conductance
9/16/2021 19:27,20922.8,G,TRB,Specific Conductance
9/16/2021 19:42,20820.6,G,TRB,Specific Conductance
9/16/2021 19:57,20937.4,G,TRB,Specific Conductance
9/16/2021 20:12,21132.2,G,TRB,Specific Conductance
9/16/2021 20:27,21224,G,TRB,Specific Conductance
9/16/2021 20:42,21334.2,G,TRB,Specific Conductance
9/16/2021 20:57,21296,G,TRB,Specific Conductance
9/16/2021 21:12,21297.8,G,TRB,Specific Conductance
9/16/2021 21:27,21208.2,G,TRB,Specific Conductance
9/16/2021 21:42,20989.9,G,TRB,Specific Conductance
9/16/2021 21:57,21102.2,G,TRB,Specific Conductance
9/16/2021 22:12,20975.2,G,TRB,Specific Conductance
9/16/2021 22:27,20915.9,G,TRB,Specific Conductance
9/16/2021 22:42,20931.8,G,TRB,Specific Conductance
9/16/2021 22:57,20980.8,G,TRB,Specific Conductance
9/16/2021 23:12,21023.4,G,TRB,Specific Conductance
9/16/2021 23:27,21043.2,G,TRB,Specific Conductance
9/16/2021 23:42,21070.8,G,TRB,Specific Conductance
9/16/2021 23:57,21093.6,G,TRB,Specific Conductance
9/17/2021 0:12,21138.6,G,TRB,Specific Conductance
9/17/2021 0:27,21164.3,G,TRB,Specific Conductance
9/17/2021 0:42,21186.9,G,TRB,Specific Conductance
9/17/2021 0:57,21210.8,G,TRB,Specific Conductance
9/17/2021 1:12,21239,G,TRB,Specific Conductance
9/17/2021 1:27,21245.8,G,TRB,Specific Conductance
9/17/2021 1:42,21247.9,G,TRB,Specific Conductance
9/17/2021 1:57,21258.5,G,TRB,Specific Conductance
9/17/2021 2:12,21267.2,G,TRB,Specific Conductance
9/17/2021 2:27,21270.3,G,TRB,Specific Conductance
9/17/2021 2:42,21267.7,G,TRB,Specific Conductance
9/17/2021 2:57,21278.1,G,TRB,Specific Conductance
9/17/2021 3:12,21280.8,G,TRB,Specific Conductance
9/17/2021 3:27,21273.2,G,TRB,Specific Conductance
9/17/2021 3:42,21276.8,G,TRB,Specific Conductance
9/17/2021 3:57,21278.1,G,TRB,Specific Conductance
9/17/2021 4:12,21289.5,G,TRB,Specific Conductance
9/17/2021 4:27,21298.9,G,TRB,Specific Conductance
9/17/2021 4:42,21308.3,G,TRB,Specific Conductance
9/17/2021 4:57,21318.2,G,TRB,Specific Conductance
9/17/2021 5:12,21329.2,G,TRB,Specific Conductance
9/17/2021 5:27,21318.8,G,TRB,Specific Conductance
9/17/2021 5:42,21376.8,G,TRB,Specific Conductance
9/17/2021 5:57,21327.8,G,TRB,Specific Conductance
9/17/2021 6:12,21346.7,G,TRB,Specific Conductance
9/17/2021 6:27,21358.7,G,TRB,Specific Conductance
9/17/2021 6:42,21364.4,G,TRB,Specific Conductance
9/17/2021 6:57,21365.8,G,TRB,Specific Conductance
9/17/2021 7:12,21365.1,G,TRB,Specific Conductance
9/17/2021 7:27,21295.3,G,TRB,Specific Conductance
9/17/2021 7:42,21238.1,G,TRB,Specific Conductance
9/17/2021 7:57,21052.8,G,TRB,Specific Conductance
9/17/2021 8:12,21108.1,G,TRB,Specific Conductance
9/17/2021 8:27,20857.3,G,TRB,Specific Conductance
9/17/2021 8:42,20876.5,G,TRB,Specific Conductance
9/17/2021 8:57,20854.7,G,TRB,Specific Conductance
9/17/2021 9:12,20858.4,G,TRB,Specific Conductance
9/17/2021 9:27,20821.9,G,TRB,Specific Conductance
9/17/2021 9:42,20879.7,G,TRB,Specific Conductance
9/17/2021 9:57,20865.3,G,TRB,Specific Conductance
9/17/2021 10:12,20963.9,G,TRB,Specific Conductance
9/17/2021 10:27,20994.6,G,TRB,Specific Conductance
9/17/2021 10:42,21134,G,TRB,Specific Conductance
9/17/2021 10:57,21345.7,G,TRB,Specific Conductance
9/17/2021 11:12,21444.3,G,TRB,Specific Conductance
9/17/2021 11:27,21504.8,G,TRB,Specific Conductance
9/17/2021 11:42,21508.7,G,TRB,Specific Conductance
9/17/2021 11:57,21468.6,G,TRB,Specific Conductance
9/17/2021 12:12,21461.3,G,TRB,Specific Conductance
9/17/2021 12:27,21467.6,G,TRB,Specific Conductance
9/17/2021 12:42,21402.5,G,TRB,Specific Conductance
9/17/2021 12:57,21396.2,G,TRB,Specific Conductance
9/17/2021 13:12,21442.8,G,TRB,Specific Conductance
9/17/2021 13:27,21423.8,G,TRB,Specific Conductance
9/17/2021 13:42,21433.2,G,TRB,Specific Conductance
9/17/2021 13:57,21478.1,G,TRB,Specific Conductance
9/17/2021 14:12,21485.7,G,TRB,Specific Conductance
9/17/2021 14:27,21479.6,G,TRB,Specific Conductance
9/17/2021 14:42,21431.7,G,TRB,Specific Conductance
9/17/2021 14:57,21352.4,G,TRB,Specific Conductance
9/17/2021 15:12,21255.5,G,TRB,Specific Conductance
9/17/2021 15:27,21150.5,G,TRB,Specific Conductance
9/17/2021 15:42,21084.1,G,TRB,Specific Conductance
9/17/2021 15:57,21070.9,G,TRB,Specific Conductance
9/17/2021 16:12,21082.7,G,TRB,Specific Conductance
9/17/2021 16:27,21121.4,G,TRB,Specific Conductance
9/17/2021 16:42,21147.2,G,TRB,Specific Conductance
9/17/2021 16:57,21141.3,G,TRB,Specific Conductance
9/17/2021 17:12,21152,G,TRB,Specific Conductance
9/17/2021 17:27,21194.8,G,TRB,Specific Conductance
9/17/2021 17:42,21184.3,G,TRB,Specific Conductance
9/17/2021 17:57,21183.2,G,TRB,Specific Conductance
9/17/2021 18:12,21124.2,G,TRB,Specific Conductance
9/17/2021 18:27,21122.8,G,TRB,Specific Conductance
9/17/2021 18:42,21028.5,G,TRB,Specific Conductance
9/17/2021 18:57,20980.5,G,TRB,Specific Conductance
9/17/2021 19:12,21090.3,G,TRB,Specific Conductance
9/17/2021 19:27,21036.7,G,TRB,Specific Conductance
9/17/2021 19:42,21030,G,TRB,Specific Conductance
9/17/2021 19:57,21049.3,G,TRB,Specific Conductance
9/17/2021 20:12,21054.1,G,TRB,Specific Conductance
9/17/2021 20:27,21042.6,G,TRB,Specific Conductance
9/17/2021 20:42,21094.2,G,TRB,Specific Conductance
9/17/2021 20:57,21039.3,G,TRB,Specific Conductance
9/17/2021 21:12,20862.9,G,TRB,Specific Conductance
9/17/2021 21:27,21108.1,G,TRB,Specific Conductance
9/17/2021 21:42,20977.1,G,TRB,Specific Conductance
9/17/2021 21:57,20987.5,G,TRB,Specific Conductance
9/17/2021 22:12,21013.5,G,TRB,Specific Conductance
9/17/2021 22:27,21040.2,G,TRB,Specific Conductance
9/17/2021 22:42,20899.4,G,TRB,Specific Conductance
9/17/2021 22:57,20993.4,G,TRB,Specific Conductance
9/17/2021 23:12,20987.8,G,TRB,Specific Conductance
9/17/2021 23:27,20989.1,G,TRB,Specific Conductance
9/17/2021 23:42,20975.1,G,TRB,Specific Conductance
9/17/2021 23:57,20995.3,G,TRB,Specific Conductance
9/18/2021 0:12,21020,G,TRB,Specific Conductance
9/18/2021 0:27,21096.7,G,TRB,Specific Conductance
9/18/2021 0:42,21171.1,G,TRB,Specific Conductance
9/18/2021 0:57,21184.6,G,TRB,Specific Conductance
9/18/2021 1:12,21198.2,G,TRB,Specific Conductance
9/18/2021 1:27,21205.1,G,TRB,Specific Conductance
9/18/2021 1:42,21206.5,G,TRB,Specific Conductance
9/18/2021 1:57,21208.6,G,TRB,Specific Conductance
9/18/2021 2:12,21215.9,G,TRB,Specific Conductance
9/18/2021 2:27,21230.2,G,TRB,Specific Conductance
9/18/2021 2:42,21236.3,G,TRB,Specific Conductance
9/18/2021 2:57,21246.1,G,TRB,Specific Conductance
9/18/2021 3:12,21257.3,G,TRB,Specific Conductance
9/18/2021 3:27,21268.5,G,TRB,Specific Conductance
9/18/2021 3:42,21269.6,G,TRB,Specific Conductance
9/18/2021 3:57,21280.7,G,TRB,Specific Conductance
9/18/2021 4:12,21291,G,TRB,Specific Conductance
9/18/2021 4:27,21282,G,TRB,Specific Conductance
9/18/2021 4:42,21302.2,G,TRB,Specific Conductance
9/18/2021 4:57,21318.3,G,TRB,Specific Conductance
9/18/2021 5:12,21332.4,G,TRB,Specific Conductance
9/18/2021 5:27,21366.4,G,TRB,Specific Conductance
9/18/2021 5:42,21365.6,G,TRB,Specific Conductance
9/18/2021 5:57,21387.5,G,TRB,Specific Conductance
9/18/2021 6:12,21501.1,G,TRB,Specific Conductance
9/18/2021 6:27,21448.4,G,TRB,Specific Conductance
9/18/2021 6:42,21458.3,G,TRB,Specific Conductance
9/18/2021 6:57,21463.8,G,TRB,Specific Conductance
9/18/2021 7:12,21474.9,G,TRB,Specific Conductance
9/18/2021 7:27,21479.4,G,TRB,Specific Conductance
9/18/2021 7:42,21479.7,G,TRB,Specific Conductance
9/18/2021 7:57,21482,G,TRB,Specific Conductance
9/18/2021 8:12,21388.6,G,TRB,Specific Conductance
9/18/2021 8:27,21148.1,G,TRB,Specific Conductance
9/18/2021 8:42,20753.5,G,TRB,Specific Conductance
9/18/2021 8:57,20595.7,G,TRB,Specific Conductance
9/18/2021 9:12,20466.3,G,TRB,Specific Conductance
9/18/2021 9:27,20422.2,G,TRB,Specific Conductance
9/18/2021 9:42,20254.4,G,TRB,Specific Conductance
9/18/2021 9:57,20041.9,G,TRB,Specific Conductance
9/18/2021 10:12,19986.3,G,TRB,Specific Conductance
9/18/2021 10:27,19993.8,G,TRB,Specific Conductance
9/18/2021 10:42,20041,G,TRB,Specific Conductance
9/18/2021 10:57,20106.8,G,TRB,Specific Conductance
9/18/2021 11:12,20188,G,TRB,Specific Conductance
9/18/2021 11:27,20273.5,G,TRB,Specific Conductance
9/18/2021 11:42,20321.3,G,TRB,Specific Conductance
9/18/2021 11:57,20375,G,TRB,Specific Conductance
9/18/2021 12:12,20382,G,TRB,Specific Conductance
9/18/2021 12:27,20366.7,G,TRB,Specific Conductance
9/18/2021 12:42,20412,G,TRB,Specific Conductance
9/18/2021 12:57,20351.6,G,TRB,Specific Conductance
9/18/2021 13:12,20292.3,G,TRB,Specific Conductance
9/18/2021 13:27,20392.7,G,TRB,Specific Conductance
9/18/2021 13:42,20493.9,G,TRB,Specific Conductance
9/18/2021 13:57,20472.1,G,TRB,Specific Conductance
9/18/2021 14:12,20454.5,G,TRB,Specific Conductance
9/18/2021 14:27,20389.8,G,TRB,Specific Conductance
9/18/2021 14:42,20451,G,TRB,Specific Conductance
9/18/2021 14:57,20475.9,G,TRB,Specific Conductance
9/18/2021 15:12,20456.6,G,TRB,Specific Conductance
9/18/2021 15:27,20438,G,TRB,Specific Conductance
9/18/2021 15:42,20365.6,G,TRB,Specific Conductance
9/18/2021 15:57,20316.3,G,TRB,Specific Conductance
9/18/2021 16:12,20292,G,TRB,Specific Conductance
9/18/2021 16:27,20364.5,G,TRB,Specific Conductance
9/18/2021 16:42,20496.7,G,TRB,Specific Conductance
9/18/2021 16:57,20615.9,G,TRB,Specific Conductance
9/18/2021 17:12,20748.9,G,TRB,Specific Conductance
9/18/2021 17:27,20801.3,G,TRB,Specific Conductance
9/18/2021 17:42,20888.4,G,TRB,Specific Conductance
9/18/2021 17:57,20951,G,TRB,Specific Conductance
9/18/2021 18:12,20984.4,G,TRB,Specific Conductance
9/18/2021 18:27,21008.4,G,TRB,Specific Conductance
9/18/2021 18:42,21023.2,G,TRB,Specific Conductance
9/18/2021 18:57,21034.5,G,TRB,Specific Conductance
9/18/2021 19:12,20962.7,G,TRB,Specific Conductance
9/18/2021 19:27,20448.6,G,TRB,Specific Conductance
9/18/2021 19:42,20510.1,G,TRB,Specific Conductance
9/18/2021 19:57,20510.9,G,TRB,Specific Conductance
9/18/2021 20:12,20644.8,G,TRB,Specific Conductance
9/18/2021 20:27,20708.3,G,TRB,Specific Conductance
9/18/2021 20:42,20668.9,G,TRB,Specific Conductance
9/18/2021 20:57,20618.8,G,TRB,Specific Conductance
9/18/2021 21:12,20589,G,TRB,Specific Conductance
9/18/2021 21:27,20604.8,G,TRB,Specific Conductance
9/18/2021 21:42,20764.6,G,TRB,Specific Conductance
9/18/2021 21:57,20813.7,G,TRB,Specific Conductance
9/18/2021 22:12,20777,G,TRB,Specific Conductance
9/18/2021 22:27,20757.4,G,TRB,Specific Conductance
9/18/2021 22:42,20763.4,G,TRB,Specific Conductance
9/18/2021 22:57,20891,G,TRB,Specific Conductance
9/18/2021 23:12,20921.9,G,TRB,Specific Conductance
9/18/2021 23:27,20790,G,TRB,Specific Conductance
9/18/2021 23:42,20756.1,G,TRB,Specific Conductance
9/18/2021 23:57,20735.3,G,TRB,Specific Conductance
9/19/2021 0:12,20700.2,G,TRB,Specific Conductance
9/19/2021 0:27,20717.8,G,TRB,Specific Conductance
9/19/2021 0:42,20647.5,G,TRB,Specific Conductance
9/19/2021 0:57,20728.4,G,TRB,Specific Conductance
9/19/2021 1:12,20742.1,G,TRB,Specific Conductance
9/19/2021 1:27,20819.1,G,TRB,Specific Conductance
9/19/2021 1:42,20872.4,G,TRB,Specific Conductance
9/19/2021 1:57,20913.4,G,TRB,Specific Conductance
9/19/2021 2:12,20963.7,G,TRB,Specific Conductance
9/19/2021 2:27,20992.4,G,TRB,Specific Conductance
9/19/2021 2:42,21000.5,G,TRB,Specific Conductance
9/19/2021 2:57,20993.8,G,TRB,Specific Conductance
9/19/2021 3:12,20988.8,G,TRB,Specific Conductance
9/19/2021 3:27,20996.8,G,TRB,Specific Conductance
9/19/2021 3:42,21018.3,G,TRB,Specific Conductance
9/19/2021 3:57,20995.5,G,TRB,Specific Conductance
9/19/2021 4:12,20998.7,G,TRB,Specific Conductance
9/19/2021 4:27,21002.2,G,TRB,Specific Conductance
9/19/2021 4:42,20994.3,G,TRB,Specific Conductance
9/19/2021 4:57,20999.1,G,TRB,Specific Conductance
9/19/2021 5:12,21022.7,G,TRB,Specific Conductance
9/19/2021 5:27,21040.4,G,TRB,Specific Conductance
9/19/2021 5:42,21053.7,G,TRB,Specific Conductance
9/19/2021 5:57,21074.8,G,TRB,Specific Conductance
9/19/2021 6:12,21094.4,G,TRB,Specific Conductance
9/19/2021 6:27,21114.3,G,TRB,Specific Conductance
9/19/2021 6:42,21135.3,G,TRB,Specific Conductance
9/19/2021 6:57,21157.7,G,TRB,Specific Conductance
9/19/2021 7:12,21167.1,G,TRB,Specific Conductance
9/19/2021 7:27,21182.6,G,TRB,Specific Conductance
9/19/2021 7:42,21192.7,G,TRB,Specific Conductance
9/19/2021 7:57,21206.1,G,TRB,Specific Conductance
9/19/2021 8:12,21214,G,TRB,Specific Conductance
9/19/2021 8:27,21222.5,G,TRB,Specific Conductance
9/19/2021 8:42,21229.6,G,TRB,Specific Conductance
9/19/2021 8:57,21211.7,G,TRB,Specific Conductance
9/19/2021 9:12,20116.9,G,TRB,Specific Conductance
9/19/2021 9:27,20152.8,G,TRB,Specific Conductance
9/19/2021 9:42,20179.8,G,TRB,Specific Conductance
9/19/2021 9:57,20143.2,G,TRB,Specific Conductance
9/19/2021 10:12,20139.4,G,TRB,Specific Conductance
9/19/2021 10:27,20093.5,G,TRB,Specific Conductance
9/19/2021 10:42,20126.3,G,TRB,Specific Conductance
9/19/2021 10:57,20172.7,G,TRB,Specific Conductance
9/19/2021 11:12,20202.9,G,TRB,Specific Conductance
9/19/2021 11:27,20274.9,G,TRB,Specific Conductance
9/19/2021 11:42,20307.4,G,TRB,Specific Conductance
9/19/2021 11:57,20342,G,TRB,Specific Conductance
9/19/2021 12:12,20349.4,G,TRB,Specific Conductance
9/19/2021 12:27,20515.6,G,TRB,Specific Conductance
9/19/2021 12:42,20625.9,G,TRB,Specific Conductance
9/19/2021 12:57,20631.4,G,TRB,Specific Conductance
9/19/2021 13:12,20565.1,G,TRB,Specific Conductance
9/19/2021 13:27,20404.7,G,TRB,Specific Conductance
9/19/2021 13:42,20391.6,G,TRB,Specific Conductance
9/19/2021 13:57,20442.8,G,TRB,Specific Conductance
9/19/2021 14:12,20487.7,G,TRB,Specific Conductance
9/19/2021 14:27,20540,G,TRB,Specific Conductance
9/19/2021 14:42,20503.1,G,TRB,Specific Conductance
9/19/2021 14:57,20492.5,G,TRB,Specific Conductance
9/19/2021 15:12,20497.1,G,TRB,Specific Conductance
9/19/2021 15:27,20479.5,G,TRB,Specific Conductance
9/19/2021 15:42,20445.7,G,TRB,Specific Conductance
9/19/2021 15:57,20409.3,G,TRB,Specific Conductance
9/19/2021 16:12,20356.2,G,TRB,Specific Conductance
9/19/2021 16:27,20325.3,G,TRB,Specific Conductance
9/19/2021 16:42,20327.2,G,TRB,Specific Conductance
9/19/2021 16:57,20372.7,G,TRB,Specific Conductance
9/19/2021 17:12,20493.8,G,TRB,Specific Conductance
9/19/2021 17:27,20575.1,G,TRB,Specific Conductance
9/19/2021 17:42,20638.2,G,TRB,Specific Conductance
9/19/2021 17:57,20713,G,TRB,Specific Conductance
9/19/2021 18:12,20754.9,G,TRB,Specific Conductance
9/19/2021 18:27,20865.3,G,TRB,Specific Conductance
9/19/2021 18:42,20894.9,G,TRB,Specific Conductance
9/19/2021 18:57,20888.7,G,TRB,Specific Conductance
9/19/2021 19:12,20902.8,G,TRB,Specific Conductance
9/19/2021 19:27,20943.6,G,TRB,Specific Conductance
9/19/2021 19:42,20951.6,G,TRB,Specific Conductance
9/19/2021 19:57,20966.5,G,TRB,Specific Conductance
9/19/2021 20:12,20950.1,G,TRB,Specific Conductance
9/19/2021 20:27,20739.6,G,TRB,Specific Conductance
9/19/2021 20:42,20392.4,G,TRB,Specific Conductance
9/19/2021 20:57,20389.2,G,TRB,Specific Conductance
9/19/2021 21:12,20436.1,G,TRB,Specific Conductance
9/19/2021 21:27,20540.4,G,TRB,Specific Conductance
9/19/2021 21:42,20608.4,G,TRB,Specific Conductance
9/19/2021 21:57,20595.4,G,TRB,Specific Conductance
9/19/2021 22:12,20632.1,G,TRB,Specific Conductance
9/19/2021 22:27,20778.1,G,TRB,Specific Conductance
9/19/2021 22:42,20825.2,G,TRB,Specific Conductance
9/19/2021 22:57,20844.3,G,TRB,Specific Conductance
9/19/2021 23:12,20800.6,G,TRB,Specific Conductance
9/19/2021 23:27,20572.2,G,TRB,Specific Conductance
9/19/2021 23:42,20387.5,G,TRB,Specific Conductance
9/19/2021 23:57,20217.8,G,TRB,Specific Conductance
9/20/2021 0:12,20086.5,G,TRB,Specific Conductance
9/20/2021 0:27,19999.2,G,TRB,Specific Conductance
9/20/2021 0:42,19947.3,G,TRB,Specific Conductance
9/20/2021 0:57,19936,G,TRB,Specific Conductance
9/20/2021 1:12,19913.8,G,TRB,Specific Conductance
9/20/2021 1:27,19911.3,G,TRB,Specific Conductance
9/20/2021 1:42,19973.3,G,TRB,Specific Conductance
9/20/2021 1:57,20069.2,G,TRB,Specific Conductance
9/20/2021 2:12,20039.4,G,TRB,Specific Conductance
9/20/2021 2:27,20066.8,G,TRB,Specific Conductance
9/20/2021 2:57,20127,G,TRB,Specific Conductance
9/20/2021 3:12,20222.3,G,TRB,Specific Conductance
9/20/2021 3:27,20330.2,G,TRB,Specific Conductance
9/20/2021 9:12,21147.2,G,TRB,Specific Conductance
9/20/2021 9:27,21123.7,G,TRB,Specific Conductance
9/20/2021 9:42,21090.3,G,TRB,Specific Conductance
9/20/2021 9:57,20701.1,G,TRB,Specific Conductance
9/20/2021 10:12,20816.9,G,TRB,Specific Conductance
9/20/2021 10:27,20876,G,TRB,Specific Conductance
9/20/2021 10:42,20823.1,G,TRB,Specific Conductance
9/20/2021 10:57,20598.4,G,TRB,Specific Conductance
9/20/2021 11:12,20457.1,G,TRB,Specific Conductance
9/20/2021 11:27,20332.1,G,TRB,Specific Conductance
9/20/2021 11:42,20275.7,G,TRB,Specific Conductance
9/20/2021 11:57,20189.8,G,TRB,Specific Conductance
9/20/2021 12:12,20140.8,G,TRB,Specific Conductance
9/20/2021 12:27,20109.5,G,TRB,Specific Conductance
9/20/2021 12:42,20143.8,G,TRB,Specific Conductance
9/20/2021 12:57,20133.4,G,TRB,Specific Conductance
9/20/2021 13:12,20190.8,G,TRB,Specific Conductance
9/20/2021 13:27,20242.7,G,TRB,Specific Conductance
9/20/2021 13:42,20283.4,G,TRB,Specific Conductance
9/20/2021 13:57,20296.6,G,TRB,Specific Conductance
9/20/2021 14:12,20302.1,G,TRB,Specific Conductance
9/20/2021 14:27,20281,G,TRB,Specific Conductance
9/20/2021 14:42,20279,G,TRB,Specific Conductance
9/20/2021 14:57,20294.7,G,TRB,Specific Conductance
9/20/2021 15:12,20292.8,G,TRB,Specific Conductance
9/20/2021 15:27,20259.7,G,TRB,Specific Conductance
9/20/2021 15:42,20292.4,G,TRB,Specific Conductance
9/20/2021 15:57,20279,G,TRB,Specific Conductance
9/20/2021 16:12,20244.6,G,TRB,Specific Conductance
9/20/2021 16:27,20254.1,G,TRB,Specific Conductance
9/20/2021 16:42,20270.8,G,TRB,Specific Conductance
9/20/2021 16:57,20342.1,G,TRB,Specific Conductance
9/20/2021 17:12,20420.9,G,TRB,Specific Conductance
9/20/2021 17:27,20500.5,G,TRB,Specific Conductance
9/20/2021 17:42,20565.2,G,TRB,Specific Conductance
9/20/2021 17:57,20686.6,G,TRB,Specific Conductance
9/20/2021 18:12,20739.5,G,TRB,Specific Conductance
9/20/2021 18:27,20773.6,G,TRB,Specific Conductance
9/20/2021 18:42,20855.7,G,TRB,Specific Conductance
9/20/2021 18:57,20906,G,TRB,Specific Conductance
9/20/2021 19:12,20956.7,G,TRB,Specific Conductance
9/20/2021 19:27,20993.3,G,TRB,Specific Conductance
9/20/2021 19:42,21022.8,G,TRB,Specific Conductance
9/20/2021 19:57,21039.8,G,TRB,Specific Conductance
9/20/2021 20:12,21057.6,G,TRB,Specific Conductance
9/20/2021 20:27,21044.7,G,TRB,Specific Conductance
9/20/2021 20:42,21030.7,G,TRB,Specific Conductance
9/20/2021 20:57,21014.7,G,TRB,Specific Conductance
9/20/2021 21:12,20982.5,G,TRB,Specific Conductance
9/20/2021 21:27,20939.9,G,TRB,Specific Conductance
9/20/2021 21:42,20854.7,G,TRB,Specific Conductance
9/20/2021 21:57,20698.4,G,TRB,Specific Conductance
9/20/2021 22:12,20605.4,G,TRB,Specific Conductance
9/20/2021 22:27,20553.2,G,TRB,Specific Conductance
9/20/2021 22:42,20490,G,TRB,Specific Conductance
9/20/2021 22:57,20453.3,G,TRB,Specific Conductance
9/20/2021 23:12,20436.9,G,TRB,Specific Conductance
9/20/2021 23:27,20407.5,G,TRB,Specific Conductance
9/20/2021 23:42,20412.1,G,TRB,Specific Conductance
9/20/2021 23:57,20394.7,G,TRB,Specific Conductance
9/21/2021 0:12,20386.6,G,TRB,Specific Conductance
9/21/2021 0:27,20398.8,G,TRB,Specific Conductance
9/21/2021 0:42,20433.3,G,TRB,Specific Conductance
